usage_id,customer_id,usage_date,login_count,active_minutes,feature_clicks,reports_created,data_exports,seat_count,record_status,status_reason
U0003176,C00737,2024-02-09,41.0,1155.0,154,33,98,10.0,VALID,No issues detected
U0003177,C00408,2025-04-02,8.0,2000.0,998,15,92,-5.0,VALID,No issues detected
U0003178,C00430,2024-08-13,22.0,898.0,899,45,27,5.0,INVALID,Usage record references customer not in subscriptions
U0003179,C00847,2025-10-21,10.0,633.0,770,74,59,,INVALID,Usage record references customer not in subscriptions
U0003180,C01216,2025-06-25,49.0,450.0,855,48,95,2.0,INVALID,Usage record references customer not in subscriptions
U0003181,C00530,2026-01-02,44.0,1090.0,988,77,80,1.0,VALID,No issues detected
U0003182,C00135,2025-01-06,49.0,1095.0,168,35,63,50.0,INVALID,Usage record references customer not in subscriptions
U0003183,C00263,2024-12-01,49.0,137.0,723,63,90,100.0,INVALID,Usage record references customer not in subscriptions
U0003184,C00872,2024-08-25,48.0,1755.0,644,44,15,-5.0,INVALID,Usage record references customer not in subscriptions
U0003185,C00699,2025-08-07,47.0,849.0,758,6,79,10.0,VALID,No issues detected
U0003186,C01482,2024-03-10,54.0,-18.0,845,32,27,50.0,INVALID,Negative active_minutes
U0003187,C00674,2025-02-11,9.0,113.0,75,15,58,20.0,INVALID,Usage record references customer not in subscriptions
U0003188,C00669,2024-08-11,24.0,1092.0,887,23,39,500.0,VALID,No issues detected
U0003189,C00360,2025-07-17,48.0,908.0,951,7,85,5.0,INVALID,Usage record references customer not in subscriptions
U0003190,C01687,2025-12-26,54.0,809.0,931,26,81,10.0,INVALID,Usage record references customer not in subscriptions
U0003191,C00693,2024-02-16,45.0,-394.0,77,38,76,1.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0003192,C00471,2024-01-14,12.0,932.0,900,38,50,10.0,VALID,No issues detected
,C01624,2025-05-04,13.0,635.0,185,31,35,-5.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0003194,C00651,2024-02-08,15.0,1117.0,185,44,39,1.0,INVALID,Usage record references customer not in subscriptions
U0003195,C01475,2024-01-09,49.0,1508.0,344,4,71,2.0,VALID,No issues detected
,C01751,2024-06-23,50.0,1361.0,262,2,79,50.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0003197,C00217,2026-01-07,11.0,1482.0,90,25,34,-5.0,INVALID,Usage record references customer not in subscriptions
U0003198,C01744,2024-07-25,45.0,822.0,374,80,29,100.0,INVALID,Usage record references customer not in subscriptions
U0003199,C01522,2025-10-17,20.0,1833.0,2,14,11,1.0,VALID,No issues detected
U0003200,C00712,2024-02-13,,297.0,981,7,68,5.0,INVALID,Usage record references customer not in subscriptions
U0003201,C00412,2024-02-12,12.0,570.0,944,4,13,50.0,INVALID,Usage record references customer not in subscriptions
U0003202,C00240,2024-09-15,59.0,1466.0,886,80,97,500.0,INVALID,Usage record references customer not in subscriptions
U0003203,C01292,2025-03-29,8.0,982.0,698,5,9,1.0,INVALID,Usage record references customer not in subscriptions
U0003204,C00683,2024-07-08,50.0,1742.0,429,29,55,50.0,INVALID,Usage record references customer not in subscriptions
U0003205,C00031,2024-03-09,56.0,1799.0,39,51,13,100.0,VALID,No issues detected
U0003206,C01103,2025-07-27,,,183,69,14,,VALID,No issues detected
U0003207,C00163,2025-09-28,12.0,1359.0,466,34,20,2.0,VALID,No issues detected
U0003208,C00697,2024-06-11,33.0,519.0,259,22,4,5.0,VALID,No issues detected
U0003209,C01660,2024-08-01,10.0,605.0,248,53,87,,VALID,No issues detected
U0003210,C00846,2025-11-07,24.0,849.0,884,52,79,1.0,VALID,No issues detected
U0003211,C01692,2025-12-27,47.0,648.0,78,22,78,20.0,INVALID,Usage record references customer not in subscriptions
U0003212,C00263,2024-01-16,,245.0,27,6,50,5.0,INVALID,Usage record references customer not in subscriptions
U0003213,C01022,2025-12-13,-25.0,1134.0,564,78,3,10.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
,C01641,2024-04-04,36.0,1306.0,549,19,99,-5.0,INVALID,Missing usage_id
U0003215,C01441,2025-05-08,56.0,681.0,990,37,75,20.0,VALID,No issues detected
U0003216,C01523,2025-08-09,59.0,634.0,887,51,89,-5.0,INVALID,Usage record references customer not in subscriptions
,C00333,2025-07-08,5.0,1375.0,239,77,78,-5.0,INVALID,Missing usage_id
U0003218,C00635,2024-11-02,46.0,552.0,286,35,2,500.0,VALID,No issues detected
U0003219,C00055,2024-02-18,26.0,607.0,412,57,6,100.0,INVALID,Usage record references customer not in subscriptions
U0003220,C01014,2025-10-09,43.0,500.0,956,66,100,500.0,INVALID,Usage record references customer not in subscriptions
U0003221,C01041,2024-10-18,5.0,202.0,279,15,2,-5.0,INVALID,Usage record references customer not in subscriptions
U0003222,C00881,2025-11-07,11.0,1910.0,577,79,90,500.0,INVALID,Usage record references customer not in subscriptions
U0003223,C01618,2024-04-26,23.0,-351.0,306,32,4,10.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0003224,C00533,2025-11-23,14.0,826.0,713,77,43,50.0,VALID,No issues detected
U0003225,C01478,2024-03-24,35.0,542.0,737,49,13,-5.0,INVALID,Usage record references customer not in subscriptions
U0003226,C00255,2025-04-16,26.0,1235.0,314,76,97,500.0,INVALID,Usage record references customer not in subscriptions
U0003227,C01005,2024-06-25,21.0,187.0,988,80,83,1.0,INVALID,Usage record references customer not in subscriptions
U0003228,C01546,2024-01-13,20.0,741.0,904,76,27,2.0,INVALID,Usage record references customer not in subscriptions
U0003229,C00893,2024-07-02,8.0,441.0,298,65,31,-5.0,VALID,No issues detected
U0003230,C01062,2024-11-08,53.0,1892.0,129,53,8,5.0,INVALID,Usage record references customer not in subscriptions
U0003231,C01594,2025-05-14,30.0,463.0,241,58,66,10.0,VALID,No issues detected
U0003232,C00753,2025-10-17,55.0,1848.0,728,3,69,100.0,INVALID,Usage record references customer not in subscriptions
U0003233,C01531,2025-04-09,51.0,91.0,920,43,60,50.0,INVALID,Usage record references customer not in subscriptions
U0003234,C01255,2024-12-14,14.0,1319.0,576,36,84,50.0,VALID,No issues detected
U0003235,C01017,2025-05-26,36.0,152.0,105,55,41,,VALID,No issues detected
U0003236,C00091,2026-01-16,25.0,1231.0,184,20,3,50.0,VALID,No issues detected
U0003237,C01108,2025-11-11,39.0,774.0,301,43,96,500.0,VALID,No issues detected
U0003238,C01347,2024-04-21,38.0,1408.0,472,60,74,1.0,VALID,No issues detected
U0003239,C01546,2024-03-28,50.0,1873.0,504,29,68,20.0,INVALID,Usage record references customer not in subscriptions
U0003240,C01594,2025-01-24,25.0,,620,74,99,2.0,VALID,No issues detected
U0003241,C01344,2024-06-25,45.0,1002.0,460,1,38,5.0,INVALID,Usage record references customer not in subscriptions
U0003242,C01453,2025-03-08,30.0,1265.0,154,7,0,-5.0,VALID,No issues detected
U0003243,C01125,2025-03-10,47.0,,759,45,33,50.0,INVALID,Usage record references customer not in subscriptions
U0003244,C01367,2025-05-19,27.0,694.0,920,60,42,-5.0,VALID,No issues detected
U0003245,C00472,2024-10-01,,1084.0,858,34,61,100.0,VALID,No issues detected
U0003246,C00743,2024-03-29,12.0,1672.0,256,72,55,50.0,VALID,No issues detected
U0003247,C01113,2025-06-10,26.0,1796.0,581,14,76,100.0,INVALID,Usage record references customer not in subscriptions
U0003248,C01751,2025-03-08,18.0,1363.0,611,47,69,2.0,INVALID,Usage record references customer not in subscriptions
U0003249,C00148,2024-02-21,0.0,187.0,485,10,98,,INVALID,Usage record references customer not in subscriptions
U0003250,C00542,2024-11-13,,328.0,337,65,83,500.0,INVALID,Usage record references customer not in subscriptions
U0003251,C01421,2025-01-23,,1463.0,812,69,100,20.0,VALID,No issues detected
U0003252,C00827,2025-04-21,42.0,889.0,138,41,30,500.0,INVALID,Usage record references customer not in subscriptions
U0003253,C01573,2024-08-11,,1579.0,917,38,94,-5.0,INVALID,Usage record references customer not in subscriptions
,C00970,2024-07-01,21.0,1242.0,391,10,64,500.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0003255,C01134,2024-07-20,1.0,649.0,922,32,7,100.0,INVALID,Usage record references customer not in subscriptions
U0003256,C00619,2025-06-18,-4.0,-345.0,621,3,19,,INVALID,Usage record references customer not in subscriptions; Negative login_count; Negative active_minutes
U0003257,C01349,2024-12-02,45.0,1782.0,246,36,89,-5.0,INVALID,Usage record references customer not in subscriptions
U0003258,C00914,2025-09-07,9.0,1726.0,982,65,90,-5.0,VALID,No issues detected
U0003259,C00601,2025-05-03,20.0,569.0,873,80,74,5.0,VALID,No issues detected
U0003260,C00906,2025-02-18,3.0,1534.0,807,2,57,50.0,INVALID,Usage record references customer not in subscriptions
U0003261,C01686,2024-08-16,24.0,1123.0,949,52,64,-5.0,VALID,No issues detected
U0003262,C00922,2024-09-01,55.0,437.0,650,20,11,2.0,VALID,No issues detected
U0003263,C01430,2024-04-15,49.0,-199.0,300,75,41,100.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0003264,C00780,2025-08-12,24.0,913.0,832,11,91,10.0,VALID,No issues detected
U0003265,C00342,2024-03-02,,,912,23,45,2.0,INVALID,Usage record references customer not in subscriptions
U0003266,C01117,2024-05-11,41.0,1906.0,376,44,19,5.0,INVALID,Usage record references customer not in subscriptions
U0003267,C00694,2025-05-18,21.0,1023.0,583,58,11,2.0,VALID,No issues detected
U0003268,C00686,2025-03-14,24.0,1014.0,281,55,3,1.0,VALID,No issues detected
U0003269,C01788,2025-03-08,38.0,255.0,667,45,3,100.0,VALID,No issues detected
U0003270,C01439,2026-01-29,35.0,599.0,757,26,53,500.0,INVALID,Usage record references customer not in subscriptions
U0003271,C01751,2025-04-09,15.0,33.0,293,15,35,20.0,INVALID,Usage record references customer not in subscriptions
U0003272,C01528,2025-07-13,-36.0,1455.0,30,66,38,1.0,INVALID,Negative login_count
U0003273,C01452,2026-01-08,12.0,961.0,37,35,83,-5.0,INVALID,Usage record references customer not in subscriptions
U0003274,C00160,2024-04-13,54.0,1334.0,878,2,70,100.0,INVALID,Usage record references customer not in subscriptions
U0003275,C00313,2025-05-07,15.0,1089.0,504,55,32,2.0,INVALID,Usage record references customer not in subscriptions
U0003276,C01336,2025-08-23,,677.0,182,75,14,2.0,VALID,No issues detected
U0003277,C00304,2025-03-19,15.0,-131.0,902,44,27,-5.0,INVALID,Negative active_minutes
U0003278,C00046,2024-07-13,20.0,1460.0,43,54,73,5.0,VALID,No issues detected
U0003279,C00640,2024-11-14,6.0,1791.0,727,47,20,2.0,INVALID,Usage record references customer not in subscriptions
U0003280,C01659,2025-08-03,53.0,507.0,503,4,1,10.0,INVALID,Usage record references customer not in subscriptions
U0003281,C01294,2025-04-27,48.0,1294.0,511,43,65,1.0,VALID,No issues detected
U0003282,C00550,2025-03-24,38.0,319.0,687,73,99,10.0,VALID,No issues detected
U0003283,C01348,2024-05-25,55.0,1862.0,740,24,84,10.0,VALID,No issues detected
U0003284,C01553,2025-01-04,51.0,,543,46,5,5.0,INVALID,Usage record references customer not in subscriptions
U0003285,C01659,2024-03-21,11.0,1146.0,361,62,92,-5.0,INVALID,Usage record references customer not in subscriptions
U0003286,C00609,2024-11-13,35.0,922.0,434,25,78,1.0,INVALID,Usage record references customer not in subscriptions
U0003287,C01653,2024-08-23,8.0,1495.0,604,36,66,100.0,VALID,No issues detected
U0003288,C01225,2024-02-09,4.0,1973.0,405,14,86,10.0,INVALID,Usage record references customer not in subscriptions
U0003289,C00359,2025-09-16,,1517.0,301,46,8,1.0,VALID,No issues detected
U0003290,C01496,2024-10-04,,571.0,376,76,93,20.0,INVALID,Usage record references customer not in subscriptions
U0003291,C01722,2024-10-21,10.0,232.0,668,65,77,100.0,INVALID,Usage record references customer not in subscriptions
U0003292,C01624,2024-02-18,-6.0,,657,55,40,2.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0003293,C01288,2024-09-22,7.0,811.0,796,46,50,-5.0,VALID,No issues detected
U0003294,C00170,2026-01-15,48.0,319.0,887,27,65,1.0,INVALID,Usage record references customer not in subscriptions
U0003295,C01422,2025-12-25,53.0,1990.0,716,55,83,500.0,INVALID,Usage record references customer not in subscriptions
U0003296,C00078,2025-02-02,1.0,461.0,493,39,27,20.0,INVALID,Usage record references customer not in subscriptions
U0003297,C01161,2025-05-08,40.0,929.0,417,79,30,5.0,INVALID,Usage record references customer not in subscriptions
U0003298,C01414,2024-06-20,52.0,1446.0,532,10,59,50.0,INVALID,Usage record references customer not in subscriptions
U0003299,C01734,2024-11-10,53.0,1201.0,346,65,41,50.0,VALID,No issues detected
U0003300,C00387,2025-09-28,9.0,202.0,317,57,3,10.0,INVALID,Usage record references customer not in subscriptions
U0003301,C00684,2025-11-17,16.0,1667.0,585,20,34,-5.0,VALID,No issues detected
U0003302,C00010,2025-12-26,24.0,1240.0,862,14,59,1.0,VALID,No issues detected
U0003303,C01576,2025-02-22,,813.0,63,41,20,2.0,VALID,No issues detected
U0003304,C00421,2025-11-26,-35.0,1701.0,457,6,25,100.0,INVALID,Negative login_count
U0003305,C01167,2025-07-06,32.0,1344.0,361,34,85,10.0,VALID,No issues detected
U0003306,C00464,2024-12-23,,,126,22,23,-5.0,INVALID,Usage record references customer not in subscriptions
U0003307,C01160,2025-08-04,10.0,,273,79,57,20.0,INVALID,Usage record references customer not in subscriptions
U0003308,C01296,2025-02-06,4.0,241.0,23,9,77,1.0,INVALID,Usage record references customer not in subscriptions
U0003309,C00071,2025-08-21,18.0,1456.0,380,26,70,50.0,INVALID,Usage record references customer not in subscriptions
U0003310,C00744,2025-04-23,3.0,969.0,896,77,95,,INVALID,Usage record references customer not in subscriptions
U0003311,C00839,2024-04-08,6.0,,268,80,19,-5.0,INVALID,Usage record references customer not in subscriptions
U0003312,C00259,2025-12-30,10.0,540.0,117,58,83,-5.0,VALID,No issues detected
,C01037,2024-02-04,10.0,932.0,132,73,84,10.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0003314,C00190,2024-06-10,53.0,1341.0,417,61,6,5.0,INVALID,Usage record references customer not in subscriptions
U0003315,C01149,2024-06-10,,788.0,873,32,16,20.0,INVALID,Usage record references customer not in subscriptions
U0003316,C01528,2025-03-05,44.0,343.0,562,18,96,2.0,VALID,No issues detected
U0003317,C00367,2025-10-24,38.0,1668.0,616,50,73,,INVALID,Usage record references customer not in subscriptions
U0003318,C00104,2024-04-21,36.0,62.0,194,61,48,1.0,INVALID,Usage record references customer not in subscriptions
U0003319,C00268,2025-01-23,5.0,1371.0,961,75,75,100.0,INVALID,Usage record references customer not in subscriptions
U0003320,C00193,2025-12-17,40.0,1203.0,338,52,18,50.0,INVALID,Usage record references customer not in subscriptions
U0003321,C00585,2025-07-31,,842.0,73,31,45,20.0,VALID,No issues detected
U0003322,C00798,2025-02-07,60.0,219.0,912,34,30,-5.0,INVALID,Usage record references customer not in subscriptions
U0003323,C01011,2025-01-25,59.0,1077.0,552,3,70,1.0,VALID,No issues detected
U0003324,C01390,2024-08-26,55.0,1499.0,969,52,9,,INVALID,Usage record references customer not in subscriptions
U0003325,C00437,2025-04-30,-39.0,97.0,683,55,73,-5.0,INVALID,Negative login_count
U0003326,C00589,2025-05-31,46.0,1394.0,407,37,91,500.0,VALID,No issues detected
U0003327,C00753,2025-02-06,53.0,1999.0,878,35,86,,INVALID,Usage record references customer not in subscriptions
,C01676,2024-03-26,60.0,497.0,543,44,32,100.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0003329,C00723,2024-07-10,12.0,1040.0,436,62,58,10.0,VALID,No issues detected
U0003330,C01583,2024-07-06,1.0,,298,43,93,100.0,INVALID,Usage record references customer not in subscriptions
U0003331,C00381,2025-11-07,54.0,919.0,956,27,38,2.0,INVALID,Usage record references customer not in subscriptions
U0003332,C00993,2024-02-18,36.0,1921.0,645,18,18,10.0,INVALID,Usage record references customer not in subscriptions
U0003333,C00494,2024-11-15,39.0,1564.0,286,78,56,5.0,INVALID,Usage record references customer not in subscriptions
U0003334,C01593,2025-04-02,45.0,459.0,231,38,49,100.0,VALID,No issues detected
U0003335,C00971,2025-09-17,24.0,640.0,525,57,16,,INVALID,Usage record references customer not in subscriptions
U0003336,C00624,2025-04-08,41.0,1301.0,725,26,92,50.0,INVALID,Usage record references customer not in subscriptions
U0003337,C00334,2024-04-09,25.0,496.0,85,36,17,10.0,INVALID,Usage record references customer not in subscriptions
U0003338,C00936,2025-10-31,56.0,1636.0,417,64,38,,INVALID,Usage record references customer not in subscriptions
U0003339,C00713,2024-04-17,25.0,1568.0,378,0,67,,INVALID,Usage record references customer not in subscriptions
U0003340,C00777,2024-02-08,28.0,1095.0,445,76,27,2.0,VALID,No issues detected
U0003341,C00656,2025-06-20,8.0,1414.0,523,40,85,10.0,INVALID,Usage record references customer not in subscriptions
U0003342,C00500,2024-01-03,48.0,-425.0,108,63,93,2.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0003343,C01456,2024-09-17,59.0,966.0,390,6,98,-5.0,VALID,No issues detected
U0003344,C01452,2024-12-12,4.0,475.0,562,19,51,,INVALID,Usage record references customer not in subscriptions
U0003345,C01608,2024-08-28,15.0,1572.0,481,62,82,5.0,VALID,No issues detected
U0003346,C00951,2025-06-09,30.0,1352.0,54,51,34,,INVALID,Usage record references customer not in subscriptions
U0003347,C00600,2024-02-11,10.0,-92.0,636,60,72,2.0,INVALID,Negative active_minutes
U0003348,C00106,2024-05-04,3.0,1108.0,973,66,70,-5.0,INVALID,Usage record references customer not in subscriptions
U0003349,C01702,2025-10-15,55.0,50.0,640,48,33,2.0,VALID,No issues detected
U0003350,C00579,2025-12-05,14.0,1339.0,455,50,87,10.0,VALID,No issues detected
U0003351,C00003,2025-09-25,1.0,922.0,941,53,83,5.0,INVALID,Usage record references customer not in subscriptions
U0003352,C00934,2024-10-30,53.0,668.0,869,56,32,,INVALID,Usage record references customer not in subscriptions
U0003353,C00275,2024-06-20,-24.0,1493.0,247,59,59,,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0003354,C01088,2025-03-08,48.0,,872,80,23,100.0,VALID,No issues detected
U0003355,C01760,2024-04-15,43.0,804.0,145,40,52,20.0,INVALID,Usage record references customer not in subscriptions
U0003356,C01013,2024-08-21,60.0,1837.0,596,19,12,10.0,VALID,No issues detected
U0003357,C01229,2025-10-29,7.0,602.0,635,39,13,20.0,VALID,No issues detected
U0003358,C00828,2025-11-15,47.0,,654,63,14,50.0,INVALID,Usage record references customer not in subscriptions
U0003359,C00954,2025-05-18,9.0,,786,36,12,10.0,INVALID,Usage record references customer not in subscriptions
U0003360,C01029,2025-05-06,,668.0,649,52,0,,INVALID,Usage record references customer not in subscriptions
U0003361,C01358,2025-01-25,23.0,1974.0,224,62,99,-5.0,INVALID,Usage record references customer not in subscriptions
U0003362,C01036,2025-05-08,26.0,198.0,600,14,17,500.0,INVALID,Usage record references customer not in subscriptions
U0003363,C01796,2025-10-21,15.0,1645.0,113,73,100,,VALID,No issues detected
U0003364,C01477,2025-10-18,15.0,1609.0,208,40,61,5.0,VALID,No issues detected
U0003365,C00623,2025-06-03,,1545.0,998,50,26,-5.0,INVALID,Usage record references customer not in subscriptions
U0003366,C00008,2025-03-08,48.0,330.0,882,30,82,20.0,INVALID,Usage record references customer not in subscriptions
U0003367,C01564,2025-01-03,17.0,,148,37,51,10.0,VALID,No issues detected
U0003368,C00853,2025-10-04,46.0,152.0,854,34,34,,VALID,No issues detected
U0003369,C00260,2024-05-07,42.0,895.0,22,36,99,1.0,VALID,No issues detected
U0003370,C01069,2024-02-15,60.0,97.0,535,49,7,50.0,VALID,No issues detected
U0003371,C00012,2025-05-04,,,46,56,18,1.0,INVALID,Usage record references customer not in subscriptions
U0003372,C00368,2024-01-04,15.0,801.0,196,28,57,20.0,INVALID,Usage record references customer not in subscriptions
,C00050,2025-09-23,2.0,866.0,363,4,1,10.0,INVALID,Missing usage_id
U0003374,C01218,2024-10-29,12.0,308.0,547,46,14,100.0,INVALID,Usage record references customer not in subscriptions
U0003375,C00717,2025-06-22,47.0,690.0,137,27,86,10.0,INVALID,Usage record references customer not in subscriptions
U0003376,C00486,2025-12-01,42.0,761.0,16,6,8,20.0,VALID,No issues detected
U0003377,C01348,2025-01-21,23.0,408.0,70,66,74,5.0,VALID,No issues detected
U0003378,C00156,2024-12-19,3.0,1674.0,435,67,7,5.0,VALID,No issues detected
U0003379,C00787,2024-10-04,39.0,550.0,515,28,20,100.0,INVALID,Usage record references customer not in subscriptions
U0003380,C01174,2024-04-25,50.0,1453.0,88,75,15,5.0,INVALID,Usage record references customer not in subscriptions
,C00028,2024-12-29,32.0,1661.0,486,30,43,,INVALID,Missing usage_id
U0003382,C00710,2025-08-11,60.0,393.0,117,38,64,5.0,INVALID,Usage record references customer not in subscriptions
U0003383,C01074,2025-12-25,39.0,-431.0,286,30,2,10.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0003384,C01053,2025-03-07,19.0,,4,7,71,50.0,INVALID,Usage record references customer not in subscriptions
U0003385,C01322,2024-03-30,7.0,1150.0,124,8,67,10.0,VALID,No issues detected
U0003386,C00709,2025-04-08,47.0,948.0,189,51,65,500.0,INVALID,Usage record references customer not in subscriptions
U0003387,C01475,2024-02-04,31.0,1816.0,309,53,99,1.0,VALID,No issues detected
U0003388,C01394,2025-08-02,8.0,1280.0,492,10,14,500.0,INVALID,Usage record references customer not in subscriptions
U0003389,C00009,2024-11-04,47.0,1765.0,820,10,79,500.0,INVALID,Usage record references customer not in subscriptions
U0003390,C01218,2025-03-26,6.0,425.0,609,67,64,-5.0,INVALID,Usage record references customer not in subscriptions
U0003391,C01707,2024-09-29,40.0,1881.0,159,31,58,100.0,INVALID,Usage record references customer not in subscriptions
U0003392,C00845,2025-03-04,,1673.0,389,2,41,5.0,INVALID,Usage record references customer not in subscriptions
U0003393,C01180,2025-05-22,,,269,6,16,500.0,INVALID,Usage record references customer not in subscriptions
U0003394,C01198,2026-01-24,-34.0,478.0,543,40,34,10.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0003395,C00621,2026-01-25,33.0,1074.0,291,1,39,10.0,VALID,No issues detected
U0003396,C01195,2024-04-26,12.0,436.0,803,28,63,20.0,VALID,No issues detected
U0003397,C01480,2025-02-27,55.0,1277.0,756,66,84,500.0,INVALID,Usage record references customer not in subscriptions
U0003398,C01568,2024-08-22,,240.0,193,54,41,500.0,VALID,No issues detected
U0003399,C01238,2024-04-10,44.0,787.0,136,17,70,50.0,VALID,No issues detected
U0003400,C01097,2024-06-28,,1839.0,434,71,21,1.0,INVALID,Usage record references customer not in subscriptions
U0003401,C00114,2024-02-20,46.0,974.0,558,13,29,5.0,VALID,No issues detected
U0003402,C00435,2024-01-01,58.0,1464.0,654,61,54,500.0,VALID,No issues detected
U0003403,C01257,2024-01-08,0.0,1770.0,612,49,93,50.0,VALID,No issues detected
,C01524,2024-01-26,46.0,503.0,599,40,43,1.0,INVALID,Missing usage_id
U0003405,C00553,2024-04-20,14.0,1700.0,973,37,37,2.0,VALID,No issues detected
U0003406,C01527,2026-01-24,,39.0,183,74,73,50.0,INVALID,Usage record references customer not in subscriptions
U0003407,C00117,2025-09-14,52.0,1740.0,946,24,0,-5.0,INVALID,Usage record references customer not in subscriptions
U0003408,C01387,2025-10-10,29.0,582.0,833,3,72,20.0,VALID,No issues detected
U0003409,C00250,2024-03-12,54.0,1431.0,508,10,73,1.0,VALID,No issues detected
U0003410,C01157,2024-12-18,59.0,-80.0,617,80,83,10.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0003411,C00332,2024-12-11,31.0,-225.0,409,48,62,1.0,INVALID,Negative active_minutes
U0003412,C00424,2025-12-08,31.0,271.0,674,20,49,1.0,VALID,No issues detected
U0003413,C00487,2025-06-02,16.0,75.0,382,72,91,5.0,INVALID,Usage record references customer not in subscriptions
U0003414,C01409,2025-07-30,27.0,1541.0,875,4,77,1.0,VALID,No issues detected
U0003415,C01581,2026-01-15,,972.0,402,39,15,500.0,VALID,No issues detected
U0003416,C00760,2025-10-03,,697.0,539,18,41,1.0,INVALID,Usage record references customer not in subscriptions
U0003417,C01148,2024-11-29,10.0,1215.0,68,41,90,50.0,INVALID,Usage record references customer not in subscriptions
U0003418,C00382,2024-07-30,48.0,1293.0,542,28,28,,VALID,No issues detected
U0003419,C00433,2025-07-04,42.0,1861.0,409,19,91,,VALID,No issues detected
U0003420,C01308,2025-01-20,58.0,253.0,899,44,50,,VALID,No issues detected
U0003421,C00547,2024-03-15,7.0,1062.0,163,9,90,50.0,VALID,No issues detected
U0003422,C00039,2025-04-03,53.0,,641,7,85,50.0,INVALID,Usage record references customer not in subscriptions
U0003423,C00319,2025-11-08,40.0,1394.0,953,61,83,-5.0,INVALID,Usage record references customer not in subscriptions
U0003424,C01180,2025-03-10,36.0,164.0,791,25,96,50.0,INVALID,Usage record references customer not in subscriptions
U0003425,C01669,2025-06-09,55.0,1957.0,78,12,42,1.0,INVALID,Usage record references customer not in subscriptions
U0003426,C00431,2025-03-16,2.0,437.0,357,73,19,100.0,VALID,No issues detected
U0003427,C01392,2025-11-17,27.0,1382.0,793,37,67,20.0,VALID,No issues detected
U0003428,C00677,2025-12-17,12.0,1545.0,229,66,47,100.0,INVALID,Usage record references customer not in subscriptions
U0003429,C01369,2024-04-14,,1550.0,590,8,5,50.0,INVALID,Usage record references customer not in subscriptions
U0003430,C01076,2026-01-13,53.0,1720.0,731,64,4,1.0,INVALID,Usage record references customer not in subscriptions
U0003431,C01322,2026-01-22,12.0,1864.0,669,23,87,,VALID,No issues detected
U0003432,C01291,2025-10-11,21.0,43.0,682,80,68,500.0,INVALID,Usage record references customer not in subscriptions
U0003433,C01569,2025-08-03,,1048.0,101,26,72,,VALID,No issues detected
U0003434,C00783,2025-06-08,,814.0,85,8,9,500.0,INVALID,Usage record references customer not in subscriptions
U0003435,C00145,2025-03-03,8.0,1776.0,14,12,65,,INVALID,Usage record references customer not in subscriptions
,C01328,2025-09-28,26.0,429.0,355,22,14,20.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0003437,C00429,2024-06-03,47.0,498.0,290,36,29,,INVALID,Usage record references customer not in subscriptions
U0003438,C00625,2025-12-13,52.0,1446.0,319,45,76,5.0,VALID,No issues detected
U0003439,C00532,2024-01-05,11.0,1500.0,163,15,98,20.0,VALID,No issues detected
U0003440,C00110,2024-08-09,,1751.0,469,72,64,5.0,VALID,No issues detected
U0003441,C00761,2025-05-30,46.0,1473.0,693,80,49,10.0,INVALID,Usage record references customer not in subscriptions
U0003442,C00241,2025-06-02,10.0,114.0,675,27,52,10.0,VALID,No issues detected
U0003443,C00522,2025-07-23,47.0,157.0,426,66,72,100.0,INVALID,Usage record references customer not in subscriptions
U0003444,C00265,2024-10-04,3.0,1335.0,864,68,85,2.0,INVALID,Usage record references customer not in subscriptions
U0003445,C00492,2025-05-24,10.0,992.0,94,52,61,5.0,VALID,No issues detected
U0003446,C00528,2025-07-01,-29.0,1408.0,852,52,67,20.0,INVALID,Negative login_count
,C01471,2024-06-14,33.0,37.0,30,12,53,1.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0003448,C01788,2024-03-11,,1662.0,573,67,15,20.0,VALID,No issues detected
U0003449,C01081,2025-09-22,9.0,958.0,657,79,9,,INVALID,Usage record references customer not in subscriptions
U0003450,C00496,2024-04-29,41.0,1400.0,225,31,100,50.0,INVALID,Usage record references customer not in subscriptions
U0003451,C00841,2025-12-21,52.0,1594.0,751,47,76,50.0,INVALID,Usage record references customer not in subscriptions
U0003452,C00127,2024-04-30,12.0,1548.0,821,48,90,50.0,INVALID,Usage record references customer not in subscriptions
U0003453,C01241,2024-07-04,12.0,1259.0,477,58,46,20.0,INVALID,Usage record references customer not in subscriptions
